"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Article","Input.Fact","Input.Score","Input.Type","Input.wikipediaPage","Answer.comment","Answer.goodTrivia","Answer.knew","Answer.surprising","Approve","Reject"
"3PZDSVZ3J5HYT9WBMK28VFB8YGT4NV","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3LKC68YZ3A3V7GD1O8D6UGQQJFTWO5","AOPG07J95DDJT","Submitted","Mon Aug 01 08:16:04 PDT 2016","Mon Aug 01 08:16:16 PDT 2016","Tue Aug 02 08:16:16 PDT 2016","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Alicia Vikander","Alicia Amanda Vikander (born 3 October 1988) is a Swedish actress, producer and dancer.","1.14500304","baseline","https://en.wikipedia.org/wiki/Alicia_Vikander","{}","-1","2","-1"
"3PZDSVZ3J5HYT9WBMK28VFB8YGT4NV","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3SKEMFQBZ351ROW4SD579J6VH3KK8Y","A264NN7JBX4UDQ","Submitted","Mon Aug 01 09:02:03 PDT 2016","Mon Aug 01 09:02:20 PDT 2016","Tue Aug 02 09:02:20 PDT 2016","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Alicia Vikander","Alicia Amanda Vikander (born 3 October 1988) is a Swedish actress, producer and dancer.","1.14500304","baseline","https://en.wikipedia.org/wiki/Alicia_Vikander","{}","1","-2","1"
"3PZDSVZ3J5HYT9WBMK28VFB8YGT4NV","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3ZDAD0O1T1DQ98NZUUVRQ9AKRPJTXK","A3MZ9RQJX9T656","Submitted","Mon Aug 01 09:00:49 PDT 2016","Mon Aug 01 09:01:04 PDT 2016","Tue Aug 02 09:01:04 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Alicia Vikander","Alicia Amanda Vikander (born 3 October 1988) is a Swedish actress, producer and dancer.","1.14500304","baseline","https://en.wikipedia.org/wiki/Alicia_Vikander","{}","-1","-2","-1"
"3EHIMLB7F7Z72EX2VPX877UHEQF8HW","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","30X31N5D63QDYV2RUKYNWW30OLSSAM","A2S96ZZ70YFPSK","Submitted","Mon Aug 01 08:16:31 PDT 2016","Mon Aug 01 08:21:45 PDT 2016","Tue Aug 02 08:21:45 PDT 2016","","","","314","0% (0/0)","0% (0/0)","0% (0/0)","Will Smith","Smith attended Overbrook High School.","1.76889265","baseline","https://en.wikipedia.org/wiki/Will_Smith","{}","2","-2","1"
"3EHIMLB7F7Z72EX2VPX877UHEQF8HW","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3ERET4BTVM915TFEX5BL9F16191K9M","A2HM35CWB7IIFM","Submitted","Mon Aug 01 08:50:06 PDT 2016","Mon Aug 01 08:50:16 PDT 2016","Tue Aug 02 08:50:16 PDT 2016","","","","10","100% (32/32)","0% (0/0)","0% (0/0)","Will Smith","Smith attended Overbrook High School.","1.76889265","baseline","https://en.wikipedia.org/wiki/Will_Smith","{}","-1","-2","1"
"3EHIMLB7F7Z72EX2VPX877UHEQF8HW","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3IXEICO792JDQT33T7M1QWX0ULIT6O","A2BLWUEXAHXJGW","Submitted","Mon Aug 01 08:40:39 PDT 2016","Mon Aug 01 08:40:51 PDT 2016","Tue Aug 02 08:40:51 PDT 2016","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Will Smith","Smith attended Overbrook High School.","1.76889265","baseline","https://en.wikipedia.org/wiki/Will_Smith","{}","-1","-2","-1"
"3EHIMLB7F7Z72EX2VPX877UHEQF8HW","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3P1L2B7AD1PFWM12KU64L59AL8SLO4","A32QBXDPHHSTOD","Submitted","Mon Aug 01 08:59:51 PDT 2016","Mon Aug 01 09:00:12 PDT 2016","Tue Aug 02 09:00:12 PDT 2016","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Will Smith","Smith attended Overbrook High School.","1.76889265","baseline","https://en.wikipedia.org/wiki/Will_Smith","{}","2","-2","1"
"3EHIMLB7F7Z72EX2VPX877UHEQF8HW","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3PMBY0YE273JMV3Q5SUNLWOYW0T9CZ","AFDC9A6Z60W2Z","Submitted","Mon Aug 01 09:01:31 PDT 2016","Mon Aug 01 09:01:40 PDT 2016","Tue Aug 02 09:01:40 PDT 2016","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","Will Smith","Smith attended Overbrook High School.","1.76889265","baseline","https://en.wikipedia.org/wiki/Will_Smith","{}","-1","-2","-1"
"3SBX2M1TKDNJW6932CUPZ96D3RG4QI","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","326O153BMIYAMJ0LDZ5KXG7R8XNEDG","AFDC9A6Z60W2Z","Submitted","Mon Aug 01 09:15:54 PDT 2016","Mon Aug 01 09:16:01 PDT 2016","Tue Aug 02 09:16:01 PDT 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of World Music Awards winners","0.992862317","ourMiddle","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-2","-2","-1"
"3SBX2M1TKDNJW6932CUPZ96D3RG4QI","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3A0EX8ZRN8OFDRJSZ4Q89TB7NOCYB4","A1OKNQ2JEXW34Q","Submitted","Mon Aug 01 08:47:06 PDT 2016","Mon Aug 01 08:47:40 PDT 2016","Tue Aug 02 08:47:40 PDT 2016","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of World Music Awards winners","0.992862317","ourMiddle","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-2","2","-2"
"3SBX2M1TKDNJW6932CUPZ96D3RG4QI","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3GS6S824SQXDPVDPNTDTFRQLT5SWNU","A2B338ZP97RA5W","Submitted","Mon Aug 01 09:10:48 PDT 2016","Mon Aug 01 09:10:59 PDT 2016","Tue Aug 02 09:10:59 PDT 2016","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of World Music Awards winners","0.992862317","ourMiddle","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","-2","2"
"3SBX2M1TKDNJW6932CUPZ96D3RG4QI","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3S3AMIZX3U5VPLG7H8ZP7S7ONL8CDJ","A22VLXXVIEJSD1","Submitted","Mon Aug 01 09:05:05 PDT 2016","Mon Aug 01 09:05:11 PDT 2016","Tue Aug 02 09:05:11 PDT 2016","","","","6","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of World Music Awards winners","0.992862317","ourMiddle","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","2","-1"
"3SBX2M1TKDNJW6932CUPZ96D3RG4QI","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3WJ1OXY92AGVFBNIGMSIF53ZCRMA85","A3JZS32RQUWGJM","Submitted","Mon Aug 01 08:23:29 PDT 2016","Mon Aug 01 08:23:44 PDT 2016","Tue Aug 02 08:23:44 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of World Music Awards winners","0.992862317","ourMiddle","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","-2","-1"
"3UYRNV2KITZZCAJDYNSLCRRD02O8N5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","386PBUZZXFX1VBA54HEZD9SOMEHJLI","A2HM35CWB7IIFM","Submitted","Mon Aug 01 08:43:56 PDT 2016","Mon Aug 01 08:44:06 PDT 2016","Tue Aug 02 08:44:06 PDT 2016","","","","10","100% (32/32)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Olympic bronze medalists for the United States","1.388368986","ourTop","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-1","2","-1"
"3UYRNV2KITZZCAJDYNSLCRRD02O8N5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3E337GFOL98HS9NP8O9BTO4XZH2GNF","A15L7DBIL7TYTW","Submitted","Mon Aug 01 08:59:05 PDT 2016","Mon Aug 01 08:59:20 PDT 2016","Tue Aug 02 08:59:20 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Olympic bronze medalists for the United States","1.388368986","ourTop","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-2","-2","-1"
"3UYRNV2KITZZCAJDYNSLCRRD02O8N5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3KMS4QQVK2QA636R0RBDJBNH47YKFG","AS9E0S6DBSWH7","Submitted","Mon Aug 01 09:14:48 PDT 2016","Mon Aug 01 09:14:55 PDT 2016","Tue Aug 02 09:14:55 PDT 2016","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Olympic bronze medalists for the United States","1.388368986","ourTop","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-2","-2","-2"
"3UYRNV2KITZZCAJDYNSLCRRD02O8N5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3R2UR8A0IAGAWGIRYD9SWZ4XSHYOXP","A3JZS32RQUWGJM","Submitted","Mon Aug 01 08:06:55 PDT 2016","Mon Aug 01 08:07:05 PDT 2016","Tue Aug 02 08:07:05 PDT 2016","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Olympic bronze medalists for the United States","1.388368986","ourTop","https://en.wikipedia.org/wiki/Aly_Raisman","{}","1","-2","-1"
"3UYRNV2KITZZCAJDYNSLCRRD02O8N5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3SEPORI8WNZAZ7O5PCSVSP03B0VAZC","A2R0YYUAWNT7UD","Submitted","Mon Aug 01 08:37:46 PDT 2016","Mon Aug 01 08:37:56 PDT 2016","Tue Aug 02 08:37:56 PDT 2016","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Olympic bronze medalists for the United States","1.388368986","ourTop","https://en.wikipedia.org/wiki/Aly_Raisman","{}","1","-2","1"
"3LB1BGHFL2WCMTFF8NCRK3L7IZDTY5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","33PPO7FECVFM2O279IVBIV5J0QOIDN","A2BLWUEXAHXJGW","Submitted","Mon Aug 01 08:28:38 PDT 2016","Mon Aug 01 08:28:48 PDT 2016","Tue Aug 02 08:28:48 PDT 2016","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","William Shakespeare","William Shakespeare is in the group of People of the Stuart period","1.388369665","ourTop","https://en.wikipedia.org/wiki/William_Shakespeare","{}","1","-2","1"
"3LB1BGHFL2WCMTFF8NCRK3L7IZDTY5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","36H9ULYP62UFVJ09I6B1IWN4PITFJ7","A1OKNQ2JEXW34Q","Submitted","Mon Aug 01 08:26:04 PDT 2016","Mon Aug 01 08:26:25 PDT 2016","Tue Aug 02 08:26:25 PDT 2016","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","William Shakespeare","William Shakespeare is in the group of People of the Stuart period","1.388369665","ourTop","https://en.wikipedia.org/wiki/William_Shakespeare","{}","-1","-2","-1"
"3LB1BGHFL2WCMTFF8NCRK3L7IZDTY5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3HUTX6F6VUN9V0FUAOOZ69A1F832OY","A32QBXDPHHSTOD","Submitted","Mon Aug 01 09:01:40 PDT 2016","Mon Aug 01 09:01:49 PDT 2016","Tue Aug 02 09:01:49 PDT 2016","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","William Shakespeare","William Shakespeare is in the group of People of the Stuart period","1.388369665","ourTop","https://en.wikipedia.org/wiki/William_Shakespeare","{}","-1","-2","-1"
"3LB1BGHFL2WCMTFF8NCRK3L7IZDTY5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3R6BYFZZP7CGQ35YZAQ295VJ0GCFXZ","AFDC9A6Z60W2Z","Submitted","Mon Aug 01 09:05:02 PDT 2016","Mon Aug 01 09:05:11 PDT 2016","Tue Aug 02 09:05:11 PDT 2016","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","William Shakespeare","William Shakespeare is in the group of People of the Stuart period","1.388369665","ourTop","https://en.wikipedia.org/wiki/William_Shakespeare","{}","-1","-2","1"
"3LB1BGHFL2WCMTFF8NCRK3L7IZDTY5","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:15 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:15 PDT 2016","","","3TK8OJTYM1L0DRPXDYLPXEC2MBOVPC","A2HM35CWB7IIFM","Submitted","Mon Aug 01 08:38:42 PDT 2016","Mon Aug 01 08:38:51 PDT 2016","Tue Aug 02 08:38:51 PDT 2016","","","","9","100% (32/32)","0% (0/0)","0% (0/0)","William Shakespeare","William Shakespeare is in the group of People of the Stuart period","1.388369665","ourTop","https://en.wikipedia.org/wiki/William_Shakespeare","{}","-1","2","-1"
"37VHPF5VYC3GL6MM9XJ7WGX11YBC8S","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","358010RM5ET5M0ROZPV6RRY5OAZXV4","A1OKNQ2JEXW34Q","Submitted","Mon Aug 01 08:57:16 PDT 2016","Mon Aug 01 08:58:38 PDT 2016","Tue Aug 02 08:58:38 PDT 2016","","","","82","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of American rhythm and blues singers","0.925190815","ourBottom","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-2","2","-2"
"37VHPF5VYC3GL6MM9XJ7WGX11YBC8S","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","35K3O9HUABD7K3EH450ALGACKAZEFN","A1F8RKCA3O05CP","Submitted","Mon Aug 01 08:43:39 PDT 2016","Mon Aug 01 08:43:52 PDT 2016","Tue Aug 02 08:43:52 PDT 2016","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of American rhythm and blues singers","0.925190815","ourBottom","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","2","-1"
"37VHPF5VYC3GL6MM9XJ7WGX11YBC8S","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3AZHRG4CU4KDD1JUC30TZIJBNJI03C","A2XFGTPDO4KQ2B","Submitted","Mon Aug 01 08:09:43 PDT 2016","Mon Aug 01 08:09:53 PDT 2016","Tue Aug 02 08:09:53 PDT 2016","","","","10","100% (52/52)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of American rhythm and blues singers","0.925190815","ourBottom","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","2","-1"
"37VHPF5VYC3GL6MM9XJ7WGX11YBC8S","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3QHK8ZVMIMIVDSCTGP1IFL9BE97BLO","A32QBXDPHHSTOD","Submitted","Mon Aug 01 08:36:23 PDT 2016","Mon Aug 01 08:36:36 PDT 2016","Tue Aug 02 08:36:36 PDT 2016","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of American rhythm and blues singers","0.925190815","ourBottom","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-2","2","-2"
"37VHPF5VYC3GL6MM9XJ7WGX11YBC8S","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3VD82FOHKQOMTI7W7HD5IMJNRZDOCQ","A1WP410YX2JBKI","Submitted","Mon Aug 01 08:52:30 PDT 2016","Mon Aug 01 08:52:42 PDT 2016","Tue Aug 02 08:52:42 PDT 2016","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Justin Timberlake is in the group of American rhythm and blues singers","0.925190815","ourBottom","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-1","2","-2"
"3INZSNUD80QQ43BAELKWGIAU6459DE","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","32Q90QCQ1SLI0P6V5GR71T2HS6IEKR","A2HM35CWB7IIFM","Submitted","Mon Aug 01 09:00:15 PDT 2016","Mon Aug 01 09:00:26 PDT 2016","Tue Aug 02 09:00:26 PDT 2016","","","","11","100% (32/32)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Jewish gymnasts","1.313534386","ourMiddle","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-1","2","-1"
"3INZSNUD80QQ43BAELKWGIAU6459DE","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","32RIADZISS4YW6MALJOWJTH0WBXS4C","A32QBXDPHHSTOD","Submitted","Mon Aug 01 08:21:33 PDT 2016","Mon Aug 01 08:21:59 PDT 2016","Tue Aug 02 08:21:59 PDT 2016","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Jewish gymnasts","1.313534386","ourMiddle","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-2","2","-2"
"3INZSNUD80QQ43BAELKWGIAU6459DE","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3570Y55XZPJB48R3FQIMA424312GY1","A1OKNQ2JEXW34Q","Submitted","Mon Aug 01 08:17:23 PDT 2016","Mon Aug 01 08:18:09 PDT 2016","Tue Aug 02 08:18:09 PDT 2016","","","","46","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Jewish gymnasts","1.313534386","ourMiddle","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-1","-2","-1"
"3INZSNUD80QQ43BAELKWGIAU6459DE","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3634BBTX0OUJ08G30OQ16V84C33FIU","A2R0YYUAWNT7UD","Submitted","Mon Aug 01 08:11:18 PDT 2016","Mon Aug 01 08:11:33 PDT 2016","Tue Aug 02 08:11:33 PDT 2016","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Jewish gymnasts","1.313534386","ourMiddle","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-1","-2","-1"
"3INZSNUD80QQ43BAELKWGIAU6459DE","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:26 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:26 PDT 2016","","","3WT783CTPBH2AOIN3C8JC2JOK0TBC8","A2BLWUEXAHXJGW","Submitted","Mon Aug 01 08:34:28 PDT 2016","Mon Aug 01 08:34:39 PDT 2016","Tue Aug 02 08:34:39 PDT 2016","","","","11","0% (0/0)","0% (0/0)","0% (0/0)","Aly Raisman","Aly Raisman is in the group of Jewish gymnasts","1.313534386","ourMiddle","https://en.wikipedia.org/wiki/Aly_Raisman","{}","-1","2","-1"
"36KM3FWE3RCSR0MNNCYHNFZ5HP8707","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3DBQWDE4Y6YJCCY5RSQKPRD898KN50","A347XXV5JH19PB","Submitted","Mon Aug 01 08:20:08 PDT 2016","Mon Aug 01 08:20:12 PDT 2016","Tue Aug 02 08:20:12 PDT 2016","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Considered a pop icon since his sophomore album, his work has influenced numerous artists, including Maroon 5, Britney Spears, Lorde,  Marilyn Manson, Justin Bieber, Ed Sheeran, Jason Derulo, Bridgit Mendler, Tori Kelly, Hunter Hayes, Liam Payne, Lloyd Banks, Shawn Mendes and Maluma.","1.46602692","baseline","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","-2","-2","-2"
"36KM3FWE3RCSR0MNNCYHNFZ5HP8707","395K4VYE01OS8Y32V15IJCOSE3W65A","Trivia Game!","Which fact would be good for a trivia game?","trivia, questions","$0.04","Mon Aug 01 08:03:28 PDT 2016","5","BatchId:2482873;","3600","86400","Thu Aug 04 08:03:28 PDT 2016","","","3JCG6DTRV3QT8VUVRC64RW34AFVQQ4","A1F8RKCA3O05CP","Submitted","Mon Aug 01 08:43:03 PDT 2016","Mon Aug 01 08:43:44 PDT 2016","Tue Aug 02 08:43:44 PDT 2016","","","","41","0% (0/0)","0% (0/0)","0% (0/0)","Justin Timberlake","Considered a pop icon since his sophomore album, his work has influenced numerous artists, including Maroon 5, Britney Spears, Lorde,  Marilyn Manson, Justin Bieber, Ed Sheeran, Jason Derulo, Bridgit Mendler, Tori Kelly, Hunter Hayes, Liam Payne, Lloyd Banks, Shawn Mendes and Maluma.","1.46602692","baseline","https://en.wikipedia.org/wiki/Justin_Timberlake","{}","1","2","-1"
